Code,Entity,Year,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population,Manufactured cigarettes sold per adult per day,public_health_expenditure_pc_gdp,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","GDP per capita, PPP (constant 2017 international $)",Life expectancy - Type: period - Sex: both - Age: 0,PM₁₀ (Index),PM₂.₅ (Index),Non-methane volatile organic compounds (Index),Nitrogen oxides (Index),Ammonia (Index),Sulphur dioxide (Index),Nitrogen oxide (NOx),Sulphur dioxide (SO鈧) emissions,Carbon monoxide (CO) emissions,Organic carbon (OC) emissions,Non-methane volatile organic compounds (NMVOC) emissions,Black carbon (BC) emissions,Ammonia (NH鈧) emissions,Proportion of population with primary reliance on clean fuels and technologies for cooking (%) - Residence area type: Total
UGA,,1992,,,,,,,,920.65155,46.3684,,,,,,,,,,,,,,0.9
UGA,,1993,,,,,,,,963.43756,46.2367,,,,,,,,,,,,,,1.0
UGA,,1994,,,,,,,,991.40826,46.3526,,,,,,,,,,,,,,0.9
UGA,,1995,,,,,,,36.884964,1075.9357,46.5674,,,,,,,,,,,,,,0.9
UGA,,1996,,,,,,,,1142.136,46.6701,,,,,,,,,,,,,,0.9
UGA,,1997,,,,,,,,1165.9617,46.9767,,,,,,,,,,,,,,0.9
UGA,,1998,,,,,,,,1187.2966,47.1747,,,,,,,,,,,,,,0.9
UGA,,1999,,,,,,,,1242.0519,47.7857,,,,,,,,,,,,,,0.9
UGA,,2000,,,,,,,39.92875,1241.5328,48.3415,,,,,,,,,,,,,,0.9
UGA,,2001,,,,,,,,1266.7274,49.0061,,,,,,,,,,,,,,0.9
UGA,,2002,,,,,,,,1335.1953,49.6476,,,,,,,,,,,,,,0.9
UGA,,2003,,,,,,,,1377.952,50.3682,,,,,,,,,,,,,,0.8
UGA,,2004,,,,,,,,1428.8488,51.5469,,,,,,,,,,,,,,0.8
UGA,,2005,,,,,,,36.434517,1475.8116,52.9756,,,,,,,,,,,,,,0.8
UGA,,2006,,,,,,,,1588.0022,54.3688,,,,,,,,,,,,,,0.8
UGA,,2007,,,,,,,,1671.8218,55.2365,,,,,,,,,,,,,,0.9
UGA,,2008,,,,,,,,1764.9932,55.823,,,,,,,,,,,,,,0.8
UGA,,2009,,,,,,,,1830.8717,56.4881,,,,,,,,,,,,,,0.9
UGA,,2010,,,,,,,38.79165,1878.5209,57.0547,,,,,,,,,,,,,,0.85
UGA,,2011,,,,,,,41.569244,1996.0656,57.9651,,,,,,,,,,,,,,0.9
UGA,,2012,,,,,,,42.793716,2013.5464,58.8166,,,,,,,,,,,,,,0.9
UGA,,2013,,,,,,,42.013855,2026.6228,59.7628,,,,,,,,,,,,,,0.9
UGA,,2014,,,,,,,40.76669,2067.7954,60.4081,,,,,,,,,,,,,,0.9
UGA,,2015,,,,,,,43.156155,2108.8604,61.0856,,,,,,,,,,,,,,0.9
UGA,,2016,,,,,,,41.738586,2137.2073,61.6479,,,,,,,,,,,,,,0.8
UGA,,2017,,,,,,,38.525,2128.397,62.115,,,,,,,,,,,,,,0.8
UGA,,2018,,,,,,,37.199013,2186.9072,62.7139,,,,,,,,,,,,,,0.8
UGA,,2019,,,,,,,35.218227,2250.015,62.9913,,,,,,,,,,,,,,0.8
UGA,,2020,,,,,,,,2240.4902,62.8513,,,,,,,,,,,,,,0.7
UGA,,2021,,,,,,,,2246.414,62.7048,,,,,,,,,,,,,,0.7
UGA,,2022,,,,,,,,2280.0737,,,,,,,,,,,,,,,
UGA,,2023,,,,,,,,,,,,,,,,,,,,,,,
UKR,,1950,,,,,,,,,62.2255,,,,,,,,,,,,,,
UKR,,1951,,,,,,,,,62.392,,,,,,,,,,,,,,
UKR,,1952,,,,,,,,,63.2333,,,,,,,,,,,,,,
UKR,,1953,,,,,,,,,63.8086,,,,,,,,,,,,,,
UKR,,1954,,,,,,,,,64.6932,,,,,,,,,,,,,,
UKR,,1955,,,,,,,,,65.6054,,,,,,,,,,,,,,
UKR,,1956,,,,,,,,,66.277,,,,,,,,,,,,,,
UKR,,1957,,,,,,,,,66.8565,,,,,,,,,,,,,,
UKR,,1958,,,,,,,,,67.9533,,,,,,,,,,,,,,
UKR,,1959,,,,,,,,,68.9229,,,,,,,,,,,,,,
UKR,,1960,,,,,,,,,70.0159,,,,,,,,,,,,,,
UKR,,1961,,,,,,,,,70.1056,,,,,,,,,,,,,,
UKR,,1962,,,,,,,,,69.8558,,,,,,,,,,,,,,
UKR,,1963,,,,,,,,,70.3236,,,,,,,,,,,,,,
UKR,,1964,,,,,,,,,70.7291,,,,,,,,,,,,,,
UKR,,1965,,,,,,,,,70.3823,,,,,,,,,,,,,,
UKR,,1966,,,,,,,,,70.2343,,,,,,,,,,,,,,
UKR,,1967,,,,,,,,,70.0784,,,,,,,,,,,,,,
UKR,,1968,,,,,,,,,70.0773,,,,,,,,,,,,,,
UKR,,1969,,,,,,,,,69.4898,,,,,,,,,,,,,,
UKR,,1970,,,,,,,,,69.3172,,,,,,,,,,,,,,
UKR,,1971,,,,,,,,,69.553,,,,,,,,,,,,,,
UKR,,1972,,,,,,,,,69.4188,,,,,,,,,,,,,,
UKR,,1973,,,,,,,,,69.5367,,,,,,,,,,,,,,
UKR,,1974,,,,,,,,,69.4217,,,,,,,,,,,,,,
UKR,,1975,,,,,,,,,69.54,,,,,,,,,,,,,,
UKR,,1976,,,,,,,,,69.5248,,,,,,,,,,,,,,
UKR,,1977,,,,,,,,,69.291,,,,,,,,,,,,,,
UKR,,1978,,,,,,,,,69.2194,,,,,,,,,,,,,,
UKR,,1979,,,,,,,,,68.9062,,,,,,,,,,,,,,
UKR,,1980,,,,,,,,,68.7486,,,,,,,,,,,,,,
UKR,,1981,,,,,,,,,69.0123,,,,,,,,,,,,,,
UKR,,1982,,,,,,,,,69.2828,,,,,,,,,,,,,,
UKR,,1983,,,,,,,,,69.2357,,,,,,,,,,,,,,
UKR,,1984,,,,,,,,,68.8661,,,,,,,,,,,,,,
UKR,,1985,,,,,,,,,68.9611,,,,,,,,,,,,,,
UKR,,1986,,,,,,,,,70.4354,,,,,,,,,,,,,,
UKR,,1987,,,,,,,,,70.1464,,,,,,,,,,,,,,
UKR,,1988,,,,,6.3,,,,70.0639,,,,,,,,,,,,,,
UKR,,1989,,,,,6.0,,,,70.2527,,,,,,,,,,,,,,
UKR,,1990,,,,,5.5,,22.836119,16428.48,69.8024,,,,,,,,,,,,,,85.4
UKR,,1991,,,,,5.7,,,14967.733,69.073,,,,,,,,,,,,,,86.3
UKR,,1992,,,,,5.3,,,13447.164,68.6289,,,,,,,,,,,,,,86.9
UKR,,1993,,,,,5.3,,,11531.299,67.8725,,,,,,,,,,,,,,87.7
UKR,,1994,,,,,5.3,,,8934.775,67.4426,,,,,,,,,,,,,,88.3
UKR,,1995,,,,,5.4,,21.381916,7906.957,66.8275,,,,,,,,,,,,,,89.0
UKR,,1996,,,,,5.7,,,7179.6777,67.1484,,,,,,,,,,,,,,89.5
UKR,,1997,,,,,5.8,,,7028.0464,67.6315,,,,,,,,,,,,,,90.0
UKR,,1998,,,,,5.9,,,6956.399,68.3991,,,,,,,,,,,,,,90.5
UKR,,1999,,,,,5.9,,,7008.2437,68.1197,,,,,,,,,,,,,,91.0
UKR,,2000,,,,,5.9,,19.381824,7496.813,67.8555,,,,,,,,,,,,,,91.4
UKR,,2001,,,,,5.9,,,8242.703,68.1814,,,,,,,,,,,,,,91.9
UKR,,2002,,,,,4.6,,,8765.683,68.1732,,,,,,,,,,,,,,92.2
UKR,,2003,,,,,5.8,,,9678.087,68.2087,,,,,,,,,,,,,,92.5
UKR,,2004,,,,,,,,10902.038,68.4016,,,,,,,,,,,,,,93.0
UKR,,2005,,,,,,,18.997066,11319.511,68.1506,,,,,,,,,,,,,,93.3
UKR,,2006,,,,,,,,12259.158,68.7406,,,,,,,,,,,,,,93.6
UKR,,2007,,,,,,,,13345.771,68.7657,,,,,,,,,,,,,,93.8
UKR,,2008,,,,,,,,13719.271,69.1168,,,,,,,,,,,,,,94.1
UKR,,2009,,,,,,,,11694.448,70.2472,,,,,,,,,,,,,,94.3
UKR,,2010,,,,,,,18.778057,12221.44,70.6207,,,,,,,,,,,,,,94.4
UKR,,2011,,,,,,,18.128454,12933.356,71.3872,,,,,,,,,,,,,,94.5
UKR,,2012,,,,,,,17.513876,12985.087,71.6273,,,,,,,,,,,,,,94.7
UKR,,2013,,,,,,,17.663273,13020.601,71.8617,,,,,,,,,,,,,,94.8
UKR,,2014,,,,,,,17.267572,12385.813,72.5905,,,,,,,,,,,,,,95.0
UKR,,2015,,,,,,,16.650751,11216.118,73.4581,,,,,,,,,,,,,,95.1
UKR,,2016,,,,,,,14.92037,11536.316,74.3121,,,,,,,,,,,,,,95.2
UKR,,2017,,,,,,,14.511178,11860.561,74.7181,,,,,,,,,,,,,,95.2
UKR,,2018,,,,,,,14.605771,12336.927,74.4122,,,,,,,,,,,,,,95.2
UKR,,2019,,,,,,,14.531445,12804.955,74.5364,,,,,,,,,,,,,,95.2
UKR,,2020,,,,,,,,12407.79,72.5726,,,,,,,,,,,,,,95.2
UKR,,2021,,,,,,,,12949.326,71.624,,,,,,,,,,,,,,95.2
UKR,,2022,,,,,,,,10731.44,,,,,,,,,,,,,,,
UKR,,2023,,,,,,,,,,,,,,,,,,,,,,,
URY,,1950,,,,,,,,,65.6173,,,,,,,,,,,,,,
URY,,1951,,,,,,,,,65.8756,,,,,,,,,,,,,,
URY,,1952,,,,,,,,,66.0879,,,,,,,,,,,,,,
URY,,1953,,,,,,,,,66.2791,,,,,,,,,,,,,,
URY,,1954,,,,,,,,,66.4728,,,,,,,,,,,,,,
URY,,1955,,,,,,,,,66.6907,,,,,,,,,,,,,,
URY,,1956,,,,,,,,,66.9303,,,,,,,,,,,,,,
URY,,1957,,,,,,,,,67.1744,,,,,,,,,,,,,,
URY,,1958,,,,,,,,,67.4064,,,,,,,,,,,,,,
URY,,1959,,,,,,,,,67.6103,,,,,,,,,,,,,,
URY,,1960,,,,,,,,,67.7722,,,,,,,,,,,,,,
URY,,1961,,,,,,,,,67.895,,,,,,,,,,,,,,
URY,,1962,,,,,,,,,67.9941,,,,,,,,,,,,,,
URY,,1963,,,,,,,,,68.0837,,,,,,,,,,,,,,
URY,,1964,,,,,,,,,68.179,,,,,,,,,,,,,,
URY,,1965,,,,,,,,,68.2937,,,,,,,,,,,,,,
URY,,1966,,,,,,,,,68.4265,,,,,,,,,,,,,,
URY,,1967,,,,,,,,,68.5577,,,,,,,,,,,,,,
URY,,1968,,,,,,,,,68.6983,,,,,,,,,,,,,,
URY,,1969,,,,,,,,,68.815,,,,,,,,,,,,,,
URY,,1970,,,,,,,,,68.9036,,,,,,,,,,,,,,
URY,,1971,,,,,,,,,68.9686,,,,,,,,,,,,,,
URY,,1972,,,,,,,,,68.9328,,,,,,,,,,,,,,
URY,,1973,,,,,,,,,69.0961,,,,,,,,,,,,,,
URY,,1974,,,,,,,,,69.1927,,,,,,,,,,,,,,
URY,,1975,,,,,,,,,69.3346,,,,,,,,,,,,,,
URY,,1976,,,,,,,,,69.5226,,,,,,,,,,,,,,
URY,,1977,,,,,,,,,69.7463,,,,,,,,,,,,,,
URY,,1978,,,,,,,,,69.9995,,,,,,,,,,,,,,
URY,,1979,,,,,,,,,70.279,,,,,,,,,,,,,,
URY,,1980,,,,,,,,,70.5818,,,,,,,,,,,,,,
URY,,1981,,,,,,,,,70.9006,,,,,,,,,,,,,,
URY,,1982,,,,,,,,,71.2228,,,,,,,,,,,,,,
URY,,1983,,,,,,,,,71.5387,,,,,,,,,,,,,,
URY,,1984,,,,,,,,,71.8405,,,,,,,,,,,,,,
URY,,1985,,,,,,,,,72.1225,,,,,,,,,,,,,,
URY,,1986,,,,,,,,,72.381,,,,,,,,,,,,,,
URY,,1987,,,,,,,,,72.6134,,,,,,,,,,,,,,
URY,,1988,,,,,,,,,72.82,,,,,,,,,,,,,,
URY,,1989,,,,,,,,,73.002,,,,,,,,,,,,,,
URY,,1990,,,,,,,10.614036,11112.736,73.1617,,,,,,,,,,,,,,100.0
URY,,1991,,,,,,,,11438.611,73.3051,,,,,,,,,,,,,,100.0
URY,,1992,,,,,,,,12274.009,73.4412,,,,,,,,,,,,,,100.0
URY,,1993,,,,,,,,12528.629,73.579,,,,,,,,,,,,,,100.0
URY,,1994,,,,,,,,13364.204,73.7276,,,,,,,,,,,,,,100.0
URY,,1995,,,,,,,10.479383,13095.393,73.896,,,,,,,,,,,,,,100.0
URY,,1996,,,,,,,,13747.293,74.0876,,,,,,,,,,,,,,100.0
URY,,1997,,,,,,,,14837.591,74.298,,,,,,,,,,,,,,100.0
URY,,1998,,,,,,,,15424.363,74.5267,,,,,,,,,,,,,,100.0
URY,,1999,,,,,,,,15114.35,74.7695,,,,,,,,,,,,,,100.0
URY,,2000,,,,,,,10.14053,14762.948,75.0247,,,,,,,,,,,,,,100.0
URY,,2001,,,,,,,,14157.963,75.2851,,,,,,,,,,,,,,100.0
URY,,2002,,,,,,,,13041.53,75.5399,,,,,,,,,,,,,,100.0
URY,,2003,,,,,,,,13131.615,75.7851,,,,,,,,,,,,,,100.0
URY,,2004,,,,,,,,13773.767,76.0069,,,,,,,,,,,,,,100.0
URY,,2005,,,,,,,9.082839,14784.069,76.1935,,,,,,,,,,,,,,100.0
URY,,2006,,,,,,,,15368.618,76.3615,,,,,,,,,,,,,,100.0
URY,,2007,,,,,,,,16342.628,76.4981,,,,,,,,,,,,,,100.0
URY,,2008,,,,,,,,17476.152,76.623,,,,,,,,,,,,,,100.0
URY,,2009,,,,,,,,18174.008,76.7384,,,,,,,,,,,,,,100.0
URY,,2010,,,,,,,9.418436,19542.557,76.858,,,,,,,,,,,,,,100.0
URY,,2011,,,,,,,9.677654,20496.434,76.9833,,,,,,,,,,,,,,100.0
URY,,2012,,,,,,,9.304555,21161.857,77.111,,,,,,,,,,,,,,100.0
URY,,2013,,,,,,,10.328439,22077.45,77.24,,,,,,,,,,,,,,100.0
URY,,2014,,,,,,,9.886207,22722.05,77.3663,,,,,,,,,,,,,,100.0
URY,,2015,,,,,,,9.935544,22731.521,77.4827,,,,,,,,,,,,,,100.0
URY,,2016,,,,,,,9.895117,23041.506,77.5707,,,,,,,,,,,,,,100.0
URY,,2017,,,,,,,9.535755,23384.74,77.6247,,,,,,,,,,,,,,100.0
URY,,2018,,,,,,,9.579839,23388.129,77.611,,,,,,,,,,,,,,100.0
URY,,2019,,,,,,,9.533863,23552.842,77.5085,,,,,,,,,,,,,,100.0
URY,,2020,,,,,,,,22073.375,78.4298,,,,,,,,,,,,,,100.0
URY,,2021,,,,,,,,23257.256,75.4356,,,,,,,,,,,,,,100.0
URY,,2022,,,,,,,,24426.66,,,,,,,,,,,,,,,
URY,,2023,,,,,,,,,,,,,,,,,,,,,,,
USA,,1750,,,,,,,,,,,,,,,,2730.838,2495.7087,1852731.4,103608.12,175782.1,10968.587,12613.964,
USA,,1760,,,,,,,,,,,,,,,,3206.241,2925.977,2171669.5,121431.734,206068.48,12855.646,14838.134,
USA,,1770,,,,,,,,,,,,,,,,3788.7942,3451.9944,2561440.8,143210.25,243088.97,15161.47,17571.863,
USA,,1780,,,,,,,,,,,,,,,,4509.415,4100.9976,3042148.5,170064.97,288757.3,18004.8,20964.81,
USA,,1790,,,,,,,,,,,,,,,,5408.9683,4908.812,3640215.2,203469.17,345590.0,21541.66,25215.951,
USA,,1800,,,,,,,,,,,,,,,,7527.3213,9893.503,4837091.5,270189.66,459443.2,28665.93,33798.156,
USA,,1801,,,,,,,,,,,,,,,,7794.7373,10311.855,4998875.0,279215.5,474831.66,29625.172,35048.133,
USA,,1802,,,,,,,,,,,,,,,,8071.192,10827.852,5160341.0,288219.88,490193.4,30583.887,36303.438,
USA,,1803,,,,,,,,,,,,,,,,8329.305,11147.59,5321187.5,297195.38,505493.56,31536.088,37563.473,
USA,,1804,,,,,,,,,,,,,,,,8623.8955,11859.453,5482016.5,306156.94,520801.88,32493.76,38829.434,
USA,,1805,,,,,,,,,,,,,,,,8881.824,12178.466,5642026.5,315084.62,536025.3,33440.918,40099.73,
USA,,1806,,,,,,,,,,,,,,,,9121.308,12300.194,5801419.0,323983.38,551187.2,34381.543,41374.76,
USA,,1807,,,,,,,,,,,,,,,,9424.797,13110.124,5961091.0,332875.72,566392.06,35333.664,42654.684,
USA,,1808,,,,,,,,,,,,,,,,9691.597,13526.219,6119945.5,341734.12,581512.1,36275.25,43940.523,
USA,,1809,,,,,,,,,,,,,,,,9953.704,13892.601,6278332.5,350567.38,596588.0,37213.312,45231.39,
USA,,1810,,,,,,,,,,,,,,,,10259.267,14715.797,6436350.5,360675.56,611842.8,38928.47,46527.492,
USA,,1811,,,,,,,,,,,,,,,,10618.95,15377.247,6649084.5,372467.34,632048.75,40143.645,48169.023,
USA,,1812,,,,,,,,,,,,,,,,10988.258,16138.041,6861960.0,384264.2,652270.44,41361.11,49817.746,
USA,,1813,,,,,,,,,,,,,,,,11357.984,16899.453,7074878.0,396063.56,672496.2,42578.85,51473.465,
USA,,1814,,,,,,,,,,,,,,,,11732.745,17710.957,7287887.5,407866.78,692731.8,43797.88,53136.28,
USA,,1815,,,,,,,,,,,,,,,,12107.928,18523.08,7500939.0,419672.53,712971.5,45017.184,54806.09,
USA,,1816,,,,,,,,,,,,,,,,12511.185,19633.32,7714326.0,431488.4,733250.25,46242.816,56481.383,
USA,,1817,,,,,,,,,,,,,,,,12905.734,20645.277,7927656.0,443304.28,753521.4,47466.715,58165.52,
USA,,1818,,,,,,,,,,,,,,,,13309.99,21757.324,8141124.5,455125.28,773808.25,48692.91,59856.855,
USA,,1819,,,,,,,,,,,,,,,,13612.692,21777.074,8353564.5,466921.12,793971.1,49897.168,61552.996,
USA,,1820,,,,,,,,,,,,,,,,13976.012,22442.65,8566680.0,478735.9,814213.7,51114.82,63257.426,
USA,,1821,,,,,,,,,,,,,,,,14457.191,24149.316,8836476.0,494103.9,839960.5,52914.348,65492.426,
USA,,1822,,,,,,,,,,,,,,,,14938.003,25119.875,9105317.0,509417.28,865619.7,54708.11,67736.03,
USA,,1823,,,,,,,,,,,,,,,,15418.445,26159.426,9373201.0,524676.06,891191.25,56496.105,69988.24,
USA,,1824,,,,,,,,,,,,,,,,15996.17,28139.012,9641139.0,539906.6,916797.44,58299.59,72251.14,
USA,,1825,,,,,,,,,,,,,,,,16582.928,30358.127,9908213.0,555085.2,942327.7,60099.348,74522.84,
USA,,1826,,,,,,,,,,,,,,,,17243.766,33339.758,10175091.0,570229.25,967863.4,61909.562,76801.94,
USA,,1827,,,,,,,,,,,,,,,,17843.984,36408.555,10440384.0,585302.4,993235.8,63700.86,79091.08,
USA,,1828,,,,,,,,,,,,,,,,18462.572,40061.81,10704905.0,600325.9,1018543.9,65490.457,81389.21,
USA,,1829,,,,,,,,,,,,,,,,19149.56,43680.305,10969176.0,615271.75,1043844.7,67264.27,83697.45,
USA,,1830,,,,,,,,,,,,,,,,19960.865,48000.355,11233666.0,630458.8,1069246.2,69216.305,86016.78,
USA,,1831,,,,,,,,,,,,,,,,20749.607,50858.453,11574385.0,650010.9,1101884.4,71638.19,88981.72,
USA,,1832,,,,,,,,,,,,,,,,22267.828,62724.152,11921047.0,669266.6,1135238.2,73966.95,91973.445,
USA,,1833,,,,,,,,,,,,,,,,23465.303,70565.91,12262864.0,688391.6,1168055.8,76243.48,94969.24,
USA,,1834,,,,,,,,,,,,,,,,23830.652,69542.11,12594742.0,707202.8,1199695.8,78329.95,97958.266,
USA,,1835,,,,,,,,,,,,,,,,25574.441,83276.336,12938899.0,726298.44,1232908.6,80706.69,100987.62,
USA,,1836,,,,,,,,,,,,,,,,26654.023,90364.24,13274813.0,745125.8,1265153.4,82929.9,104010.04,
USA,,1837,,,,,,,,,,,,,,,,27939.367,97907.02,13611202.0,763920.1,1297511.4,85188.51,107051.42,
USA,,1838,,,,,,,,,,,,,,,,28138.057,95579.48,13935214.0,782332.0,1328378.4,87201.93,110080.64,
USA,,1839,,,,,,,,,,,,,,,,29310.062,103671.086,14267345.0,800918.44,1360312.1,89417.46,113141.53,
USA,,1840,,,,,,,,,,,,,,,,30313.008,108629.36,14596228.0,819370.6,1391894.0,91587.055,116209.77,
USA,,1841,,,,,,,,,,,,,,,,31445.36,115340.6,15022319.0,842064.3,1432675.9,93646.414,120379.54,
USA,,1842,,,,,,,,,,,,,,,,33038.94,126594.14,15448085.0,864605.06,1473586.4,95777.15,124572.36,
USA,,1843,,,,,,,,,,,,,,,,34841.074,139260.19,15870736.0,887861.1,1514430.5,98484.91,128782.26,
USA,,1844,,,,,,,,,,,,,,,,37532.5,161428.5,16297177.0,911079.8,1555931.4,101356.77,133024.28,
USA,,1845,,,,,,,,,,,,,,,,40677.188,189347.1,16723089.0,934143.2,1597548.6,104298.15,137284.34,
USA,,1846,,,,,,,,,,,,,,,,43317.58,209727.61,17139140.0,956792.56,1638097.0,107101.305,141551.62,
USA,,1847,,,,,,,,,,,,,,,,47050.824,242692.25,17560822.0,979459.25,1679551.1,110112.52,145855.33,
USA,,1848,,,,,,,,,,,,,,,,49955.11,269691.34,17969508.0,1001624.3,1719535.9,112915.195,150154.69,
USA,,1849,,,,,,,,,,,,,,,,52499.84,289163.34,18369786.0,1023414.56,1758632.1,115611.13,154459.66,
USA,,1850,,,,,,,,,,,,,,,,55402.16,304843.38,18778340.0,1045312.9,1797561.2,118501.53,158792.64,
USA,,1851,,,,,,,,,,,,,,,,62170.793,369222.9,19267700.0,1071461.0,1846462.0,123115.67,164624.7,
USA,,1852,,,,,,,,,,,,,,,,65463.56,397565.28,19735304.0,1097285.0,1891955.2,127096.8,170414.5,
USA,,1853,,,,,,,,,,,,,,,,70246.74,441743.5,20231166.0,1124218.2,1940235.2,131578.25,176268.08,
USA,,1854,,,,,,,,,,,,,,,,74509.414,482499.53,20734506.0,1151669.2,1988802.5,136083.66,182142.48,
USA,,1855,,,,,,,,,,,,,,,,81202.016,548416.3,21280384.0,1180688.2,2041463.0,141420.45,188095.89,
USA,,1856,,,,,,,,,,,,,,,,82710.125,560259.9,21779214.0,1207423.8,2085884.4,146179.48,193965.56,
USA,,1857,,,,,,,,,,,,,,,,83086.22,559359.94,22275700.0,1234346.8,2129690.5,150756.88,199841.95,
USA,,1858,,,,,,,,,,,,,,,,82916.36,552212.3,22774826.0,1261598.9,2173587.2,155262.77,205737.03,
USA,,1859,,,,,,,,,,,,,,,,86020.06,581120.56,23344910.0,1291357.4,2223148.8,161309.05,211744.77,
USA,,1860,,,,,,,,,,,,,,,,89391.75,588570.0,23905018.0,1320811.1,2273211.5,166803.06,217798.23,
USA,,1861,,,,,,,,,,,,,,,,93927.87,551441.0,24164386.0,1333217.0,2300479.0,168386.3,223424.92,
USA,,1862,,,,,,,,,,,,,,,,99162.766,557270.1,24496696.0,1348399.8,2330629.2,171918.83,229099.56,
USA,,1863,,,,,,,,,,,,,,,,103416.984,618963.5,24961920.0,1368767.1,2363739.5,179114.53,234804.55,
USA,,1864,,,,,,,,,,,,,,,,103800.08,640727.06,25355092.0,1386909.2,2391245.8,184598.34,240448.94,
USA,,1865,,,,,,,,,,,,,,,,104624.63,624613.94,25665676.0,1401918.6,2416961.0,187753.52,246129.34,
USA,,1866,,,,,,,,,,,,,,,,111121.79,632207.0,25874174.0,1415521.8,2445759.0,189993.64,251944.0,
USA,,1867,,,,,,,,,,,,,,,,123602.02,773940.94,26429000.0,1441240.9,2490036.8,200949.3,257987.12,
USA,,1868,,,,,,,,,,,,,,,,135031.61,876250.6,26868162.0,1462849.5,2530287.0,208892.55,264016.9,
USA,,1869,,,,,,,,,,,,,,,,149583.27,989884.9,27351724.0,1485723.2,2574933.0,217727.02,270175.25,
USA,,1870,,,,,,,,,,,,,,,,159308.55,1044906.3,27665200.0,1502943.2,2610743.8,222387.03,276228.84,
USA,,1871,,,,,,,,,,,,,,,,164151.4,1097149.0,27750996.0,1505301.0,2620602.8,225379.48,285003.78,
USA,,1872,,,,,,,,,,,,,,,,191729.3,1335974.0,28336366.0,1523228.4,2666025.5,239822.52,294452.84,
USA,,1873,,,,,,,,,,,,,,,,221816.55,1476522.5,28697310.0,1532255.5,2707149.2,247817.61,304014.47,
USA,,1874,,,,,,,,,,,,,,,,223494.19,1438365.0,28554812.0,1526432.2,2707194.0,244847.56,312866.94,
USA,,1875,,,,,,,,,,,,,,,,216063.4,1469770.2,28542394.0,1527066.2,2702668.2,246519.03,321543.12,
USA,,1876,,,,,,,,,,,,,,,,217042.81,1476116.4,28407606.0,1519571.2,2703748.8,242722.5,330464.72,
USA,,1877,,,,,,,,,,,,,,,,253348.16,1657997.1,28769086.0,1525473.4,2751946.5,248910.47,340392.6,
USA,,1878,,,,,,,,,,,,,,,,262551.06,1658463.9,28653452.0,1517161.8,2761630.0,244554.39,349661.9,
USA,,1879,,,,,,,,,,,,,,,,318034.28,2039247.4,29445146.0,1536544.4,2840228.5,260806.14,360211.4,
USA,,1880,,,,,,0.09,,,,,,,,,,372486.72,2339630.8,29999114.0,1545750.6,2909903.0,271193.9,370784.6,
USA,,1881,,,,,,,,,,,,,,,,392341.6,2469453.5,30034186.0,1536839.2,2913941.5,276984.25,380987.84,
USA,,1882,,,,,,,,,,,,,,,,433574.6,2749675.0,30436686.0,1538155.5,2947547.2,290477.03,391796.34,
USA,,1883,,,,,,,,,,,,,,,,426056.1,2979079.0,30537584.0,1536198.9,2923871.8,301349.4,401287.62,
USA,,1884,,,,,,,,,,,,,,,,448161.97,3128062.0,30620730.0,1528276.4,2927770.0,307857.9,411632.25,
USA,,1885,,,,,,,,,,,,,,,,457216.66,3154703.0,30392158.0,1512668.6,2900052.8,308401.6,421496.34,
USA,,1886,,,,,,,,,,,,,,,,525175.44,3244986.0,30579084.0,1500989.0,2936726.0,313221.4,432798.62,
USA,,1887,,,,,,,,,,,,,,,,572427.0,3427297.2,30804748.0,1493632.8,2952398.5,321330.88,443522.66,
USA,,1888,,,,,,,,,,,,,,,,674462.06,4114193.8,32269856.0,1517950.4,3047225.2,354761.16,455876.7,
USA,,1889,,,,,,,,,,,,,,,,645688.1,3717214.2,31299556.0,1473862.1,3011002.0,333909.56,466443.56,
USA,,1890,,,,,,0.14,,,,,,,,,,770181.3,4407408.5,33148494.0,1497339.6,3173106.8,367708.03,480314.03,
USA,,1891,,,,,,,,,,,,,,,,826259.8,4721904.5,33746176.0,1491708.4,3238768.2,380363.75,493151.47,
USA,,1892,,,,,,,,,,,,,,,,833360.94,5035804.0,34047720.0,1485808.5,3237147.8,392450.0,504476.0,
USA,,1893,,,,,,,,,,,,,,,,828326.7,5060707.0,33821736.0,1466655.6,3207500.5,393459.84,515587.12,
USA,,1894,,,,,,,,,,,,,,,,796827.7,4773664.5,32724852.0,1425838.6,3132408.5,376360.78,526262.9,
USA,,1895,,,,,,,,,,,,,,,,882858.94,5368822.0,34043612.0,1439429.1,3227217.5,404131.03,539704.56,
USA,,1896,,,,,,,,,,,,,,,,924488.25,5478833.0,33423172.0,1407456.8,3227949.0,399961.34,552191.3,
USA,,1897,,,,,,,,,,,,,,,,953148.06,5784515.5,33161954.0,1388823.6,3219764.8,406261.22,564141.3,
USA,,1898,,,,,,,,,,,,,,,,998527.56,6369168.5,33488410.0,1385740.2,3237344.5,425181.53,576362.9,
USA,,1899,,,,,,,,,,,,,,,,1122689.1,7323842.0,34788600.0,1400247.6,3352382.2,458875.4,590476.8,
USA,,1900,,,,,0.1,0.17,,,,,,,,,,1206129.6,7861928.0,35042500.0,1388852.4,3414872.5,470415.44,604066.9,
USA,,1901,,,,,0.1,,,,,,,,,,,1338083.1,8608947.0,35945124.0,1397464.0,3562354.5,492266.1,620214.06,
